numIpus,width,height,wastedTiles,wastedWorkers,loadBalance,maxSpeedup,aveBlockSize,largestBlockSize,aveTileBlockSize,largestTileBlockSize
1,1668,9591,1,6,97.0581,7075.54,2194,2261,13166,13328
1,153,7842,1,6,83.1238,6059.73,164,198,987,1023
1,1686,4687,19,114,94.6893,6800.59,1100,1162,6601,6723
1,2492,643,43,258,85.591,6023.89,227,266,1366,1406
1,7375,1908,43,258,98.297,6918.14,1999,2034,11996,12091
1,3477,3689,26,156,94.1536,6722.56,1796,1908,10778,10918
1,679,17315,5,30,94.2381,6847.34,1618,1717,9708,9797
1,850,8723,6,36,94.7391,6878.06,1021,1078,6127,6240
1,966,1372,16,96,87.6556,6311.2,184,210,1104,1155
1,1998,5346,6,36,93.83,6812.06,1471,1568,8827,8918
1,3298,4158,0,0,94.926,6925.8,1879,1980,11277,11440
1,12699,965,73,438,98.2351,6736.96,1786,1819,10721,10800
1,1318,5661,9,54,95.5721,6921.33,1030,1078,6181,6240
1,3136,4222,7,42,95.1134,6899.53,1825,1919,10951,11118
1,1063,2418,16,96,88.1459,6346.5,356,405,2141,2205
1,242,11650,4,24,94.5592,6876.34,387,410,2326,2378
1,487,19784,4,24,95.0444,6911.63,1324,1394,7949,8036
1,11270,314,171,1026,96.8094,6069.95,564,583,3386,3402
1,19632,331,140,840,93.2841,6022.42,1006,1079,6039,6059
1,6332,2230,36,216,98.1014,6945.58,1994,2033,11966,12096
1,4406,2545,20,120,96.7559,6943.2,1562,1615,9375,9408
1,285,14766,1,6,92.0688,6711.82,577,627,3463,3477
1,1916,8179,9,54,95.7478,6934.05,2163,2260,12983,13108
1,3265,4617,16,96,94.9946,6839.61,2093,2204,12562,12644
1,5653,2360,28,168,97.1778,6926.83,1871,1926,11229,11340
1,3575,4156,28,168,94.5741,6741.24,2084,2204,12506,12644
1,450,6552,6,36,90.2479,6552,406,450,2436,2475
1,8643,560,120,720,95.5873,6285.82,736,770,4416,4480
1,1135,8862,7,42,97.305,7058.51,1386,1425,8319,8448
1,1124,10311,4,24,94.1918,6849.62,1593,1692,9562,9682
1,809,14713,1,6,96.5559,7038.92,1632,1691,9796,9810
1,7764,2011,43,258,98.1178,6905.53,2218,2261,13310,13447
1,3258,3715,28,168,95.2872,6792.07,1698,1782,10188,10296
1,796,967,0,0,81.1543,5921.02,105,130,633,650
1,310,1780,1,6,86.0145,6270.45,75,88,454,462
1,2317,1517,28,168,93.0396,6631.87,493,530,2958,3021
1,17393,828,96,576,94.784,6369.48,2143,2261,12858,12971
1,3910,562,20,120,86.9937,6242.67,306,352,1837,1892
1,541,6914,6,36,88.8305,6449.09,515,580,3091,3190
1,1284,1609,0,0,86.3301,6298.65,283,328,1698,1763
1,823,7614,4,24,94.4852,6870.97,861,912,5170,5244
1,7798,164,11,66,89.3354,6458.95,176,198,1061,1089
1,8386,1746,61,366,95.0444,6586.57,2112,2223,12677,12753
1,3272,2610,16,96,96.4309,6943.02,1186,1230,7116,7134
1,18177,832,75,450,97.703,6688.75,2209,2261,13254,13328
1,15700,225,48,288,95.1069,6665.09,504,530,3024,3078
1,252,17566,1,6,91.5867,6676.67,607,663,3643,3723
1,1123,7948,12,72,94.8962,6855.3,1235,1302,7413,7533
1,1992,5104,6,36,94.1153,6832.77,1400,1488,8402,8463
1,5838,2697,20,120,97.0855,6966.85,2194,2260,13164,13334
1,4404,744,26,156,96.2063,6869.13,458,477,2753,2808
1,1024,9930,4,24,94.1605,6847.35,1398,1485,8389,8514
1,256,7653,5,30,85.5984,6219.58,269,315,1617,1665
1,914,9437,6,36,95.4276,6928.05,1188,1245,7128,7224
1,1040,9488,4,24,96.2354,6998.24,1356,1410,8141,8178
1,460,10653,0,0,94.599,6901.94,671,710,4029,4118
1,16360,589,112,672,96.1478,6368.83,1454,1513,8728,8811
1,1726,1639,28,168,93.8235,6687.74,396,423,2381,2400
1,9581,1225,40,240,94.2952,6653.47,1663,1764,9980,10094
1,3262,4782,27,162,96.7502,6902.16,2186,2260,13119,13221
1,1676,1020,1,6,88.1587,6426.77,234,266,1407,1444
1,1546,2812,20,120,93.3464,6698.54,605,649,3634,3720
1,1629,1058,28,168,86.3537,6155.29,241,280,1450,1520
1,2779,3683,7,42,99.0143,7182.5,1410,1425,8465,8550
1,11969,938,91,546,97.2659,6565.45,1663,1710,9979,10080
1,4673,1816,40,240,96.6015,6816.2,1202,1245,7216,7308
1,7976,1548,16,96,95.2689,6859.36,1714,1800,10289,10400
1,6615,622,76,456,92.6871,6339.8,601,649,3609,3717
1,10064,856,16,96,96.1042,6919.51,1196,1245,7178,7224
1,6531,1236,1,6,95.2938,6946.92,1107,1162,6643,6723
1,2924,937,38,228,91.6389,6477.04,387,423,2325,2400
1,1594,4973,16,96,94.7476,6821.83,1100,1162,6605,6640
1,14358,325,56,336,93.7696,6526.36,670,715,4022,4030
1,9733,1627,12,72,96.9947,7006.9,2192,2260,13152,13338
1,5668,518,56,336,90.1373,6273.56,421,468,2531,2548
1,1295,11921,4,24,99.1081,7207.14,2122,2142,12737,12852
1,1166,9060,7,42,96.2521,6982.13,1456,1513,8737,8820
1,19981,573,186,1116,95.4952,5901.6,1852,1940,11115,11155
1,4073,1660,6,36,94.2603,6843.3,931,988,5587,5700
1,4148,1361,57,342,95.2846,6626.09,811,852,4870,4896
1,5151,509,106,636,93.0668,6198.25,393,423,2362,2397
1,954,14638,1,6,95.1137,6933.79,1915,2014,11493,11554
1,2441,5132,16,96,95.6509,6886.87,1739,1819,10439,10486
1,2563,5301,16,96,94.4449,6800.03,1887,1998,11322,11433
1,1491,9882,12,72,95.3084,6885.08,2039,2140,12237,12305
1,4016,1149,28,168,91.9546,6554.52,647,704,3884,3904
1,3208,4690,27,162,94.9995,6777.26,2108,2220,12653,12765
1,8187,1779,16,96,95.0597,6844.3,2022,2128,12137,12320
1,17193,210,268,1608,90.6804,5157.9,634,700,3808,3850
1,1269,11743,4,24,96.6609,7029.18,2049,2120,12295,12402
1,378,11629,5,30,98.8524,7182.62,604,612,3629,3672
1,2476,3322,7,42,94.1773,6831.62,1133,1204,6803,6880
1,1001,12393,6,36,93.9896,6823.65,1708,1818,10252,10403
1,4115,568,88,528,91.8481,6216.28,345,376,2072,2112
1,1949,7005,0,0,94.5083,6895.33,1871,1980,11227,11330
1,7644,1171,46,276,93.7565,6581.71,1275,1360,7650,7735
1,1077,761,40,240,82.9686,5854.26,116,140,696,728
1,1323,6936,0,0,94.7079,6909.89,1257,1328,7546,7636
1,903,5324,1,6,92.2343,6723.88,659,715,3956,4026
1,1613,7874,0,0,95.7527,6986.12,1740,1818,10444,10504
1,13043,1177,46,276,97.5397,6847.28,2186,2242,13121,13216
1,1810,5937,16,96,94.2232,6784.07,1492,1584,8954,9009
1,332,13010,4,24,91.3794,6645.11,593,650,3563,3640
1,2071,312,46,276,95.8796,6730.75,92,96,552,576
1,5492,2846,40,240,97.973,6912.97,2215,2261,13291,13447
1,11530,217,196,1176,88.875,5439.15,408,460,2452,2530
1,4542,460,6,36,97.8861,7106.53,287,294,1726,1764
1,2094,6241,19,114,95.7705,6878.24,1819,1900,10917,11000
1,804,4023,0,0,92.94,6780.91,443,477,2659,2703
1,1445,1133,16,96,85.4838,6154.83,227,266,1364,1406
1,2513,2677,26,156,94.1258,6720.58,942,1001,5653,5698
1,1948,4530,20,120,93.1603,6685.18,1229,1320,7378,7480
1,1577,9419,1,6,96.111,7006.49,2037,2120,12225,12402
1,2758,423,46,276,83.9329,5892.09,166,198,997,1023
1,1529,3679,20,120,92.0058,6602.34,783,852,4703,4757
1,9542,1132,94,564,94.829,6383.89,1604,1692,9627,9682
1,18136,673,124,744,96.974,6353.74,1862,1921,11177,11300
1,3887,2440,1,6,93.4625,6813.42,1300,1392,7805,7917
1,420,11386,5,30,99.7197,7245.64,658,660,3948,3960
1,13337,1143,16,96,94.52,6805.44,2117,2240,12703,12880
1,18011,266,68,408,92.0035,6337.2,695,756,4173,4221
1,1603,9136,1,6,98.7668,7200.1,2008,2034,12053,12091
1,6063,606,106,636,91.1865,6073.02,551,605,3310,3355
1,378,12220,5,30,99.4871,7228.73,635,639,3814,3834
1,2080,7304,0,0,94.6491,6905.6,2082,2200,12493,12650
1,245,8414,4,24,98.7718,7182.68,283,287,1700,1722
1,183,18085,0,0,96.1043,7011.77,453,472,2721,2760
1,906,10707,6,36,94.6962,6874.94,1336,1411,8016,8134
1,2076,7511,0,0,95.3245,6954.88,2137,2242,12823,12980
1,4378,1740,40,240,92.9095,6555.7,1079,1162,6477,6557
1,2318,3578,27,162,94.3648,6731.98,1162,1232,6975,7040
1,6200,2398,19,114,94.9596,6820,2070,2180,12420,12535
1,3619,3433,28,168,95.874,6833.9,1742,1818,10457,10605
1,768,11731,1,6,94.7018,6903.76,1235,1305,7415,7482
1,1157,11248,4,24,93.9913,6835.05,1789,1904,10737,10864
1,3650,3411,32,192,96.3472,6844.5,1752,1819,10515,10593
1,16516,616,130,780,94.2853,6143.63,1561,1656,9368,9476
1,257,9778,4,24,89.2932,6493.4,345,387,2073,2107
1,5511,2350,28,168,94.3353,6724.22,1816,1926,10901,11021
1,356,16892,4,24,98.446,7158.99,826,840,4961,5040
1,506,6129,6,36,92.8636,6741.9,427,460,2563,2576
1,1641,2345,16,96,90.5872,6522.28,534,590,3206,3245
1,1308,6821,0,0,98.1416,7160.41,1222,1246,7337,7380
1,16122,964,72,432,95.4159,6549.35,2264,2373,13585,13673
1,5660,263,82,492,89.298,6075.84,218,245,1312,1330
1,2095,6988,16,96,96.5486,6951.5,2033,2106,12199,12285
1,823,1376,1,6,83.5176,6088.43,155,186,932,961
1,752,18462,0,0,96.3972,7033.14,1902,1974,11417,11468
1,2141,4995,20,120,93.2595,6692.3,1490,1598,8941,9118
1,1760,6485,0,0,96.8047,7062.87,1564,1616,9386,9486
1,582,1340,20,120,83.5992,5999.08,108,130,652,676
1,5601,445,100,600,89.9104,6020.4,372,414,2233,2300
1,14893,373,111,666,93.0968,6172.32,837,900,5027,5100
1,906,11475,6,36,94.2108,6839.7,1432,1520,8592,8645
1,707,8344,6,36,96.1613,6981.31,812,845,4875,4940
1,439,4869,6,36,92.0063,6679.66,294,320,1766,1800
1,411,7778,1,6,94.5071,6889.56,438,464,2631,2668
1,4117,3519,0,0,95.0099,6931.92,1985,2090,11914,11990
1,2494,3790,27,162,94.9792,6775.81,1324,1395,7949,7998
1,4241,1807,28,168,92.5236,6595.08,1075,1162,6450,6557
1,9685,528,16,96,99.3333,7152,710,715,4261,4290
1,7768,1645,0,0,94.4671,6892.32,1751,1854,10508,10609
1,282,14576,1,6,95.567,6966.83,563,590,3383,3420
1,209,1303,12,72,78.5365,5673.48,37,48,226,240
1,1977,7078,0,0,95.9924,7003.61,1917,1998,11507,11655
1,1176,10163,4,24,95.7205,6960.8,1643,1717,9861,9898
1,140,4450,5,30,85.7418,6230,85,100,514,520
1,13014,920,28,168,94.2591,6718.79,1679,1782,10078,10197
1,471,8965,0,0,98.0922,7156.81,578,590,3472,3481
1,1738,480,10,60,85.4002,6179.56,115,135,691,702
1,3254,427,52,312,94.7375,6616.47,198,210,1193,1224
1,2480,4050,12,72,97.5695,7048.42,1390,1425,8342,8455
1,9765,851,26,156,93.4833,6674.71,1163,1245,6983,7138
1,482,6289,6,36,89.2167,6477.13,417,468,2505,2548
1,3237,1839,41,246,94.1332,6636.39,844,897,5066,5106
1,14733,428,191,1146,96.2743,5920.87,1025,1065,6151,6192
1,1151,3905,0,0,90.329,6590.4,616,682,3696,3782
1,321,10892,4,24,98.9288,7194.1,480,486,2884,2916
1,14709,597,172,1032,93.4576,5854.18,1401,1500,8411,8500
1,18978,774,5,30,95.856,6964.9,2021,2109,12129,12210
1,19998,642,46,276,94.9573,6666,1828,1926,10973,11021
1,1807,3082,1,6,92.2641,6726.06,763,828,4583,4623
1,1697,7029,10,60,96.4008,6975.56,1648,1710,9890,9975
1,7948,763,86,516,96.8012,6563.12,894,924,5366,5467
1,315,5899,1,6,91.034,6636.38,254,280,1529,1540
1,18632,341,184,1104,91.7785,5682.93,1026,1118,6156,6278
1,612,4339,12,72,90.0955,6508.5,367,408,2205,2244
1,648,11828,1,6,99.5623,7258.09,1051,1056,6308,6336
1,237,16237,1,6,93.5939,6822.99,527,564,3167,3216
1,202,13391,1,6,90.5009,6597.52,371,410,2226,2296
1,1204,3527,19,114,92.6757,6655.97,591,638,3547,3596
1,347,9366,5,30,89.4578,6500,447,500,2683,2750
1,3940,457,83,498,92.2889,6273.8,264,287,1589,1638
1,19167,666,88,528,98.2863,6652.02,1886,1919,11316,11322
1,434,3156,7,42,92.5591,6714.24,188,204,1132,1156
1,4162,3734,32,192,96.7977,6876.51,2187,2260,13125,13221
1,5964,1125,1,6,94.397,6881.54,920,975,5522,5550
1,566,17552,5,30,96.6937,7025.77,1367,1414,8203,8262
1,904,10174,6,36,95.395,6925.67,1266,1328,7601,7719
1,5766,1264,16,96,93.9011,6760.88,1012,1078,6073,6083
1,5956,2197,56,336,94.9534,6608.75,1880,1980,11280,11330
1,304,11695,4,24,93.659,6810.88,488,522,2933,2958
1,228,16902,1,6,95.7649,6981.26,528,552,3171,3220
1,985,4501,9,54,95.6548,6927.32,612,640,3673,3712
1,6083,2182,36,216,94.6835,6703.59,1874,1980,11248,11440
1,2380,4440,20,120,94.1544,6756.52,1472,1564,8835,8924
1,6629,2360,36,216,97.7729,6922.32,2209,2260,13258,13334
1,1606,5586,0,0,93.151,6796.3,1229,1320,7377,7480
1,5668,699,16,96,93.2658,6715.14,550,590,3301,3363
1,2097,7160,0,0,96.7064,7055.7,2057,2128,12347,12432
1,15762,425,151,906,94.4444,6035,1048,1110,6290,6290
1,156,15726,0,0,95.7968,6989.33,336,351,2017,2028
1,547,783,16,96,74.3578,5353.76,59,80,356,380
1,6972,2052,46,276,99.3162,6972,2037,2052,12227,12312
1,2707,311,83,498,85.4082,5806.05,123,145,743,783
1,6997,1451,61,366,94.7013,6562.8,1465,1547,8790,8827
1,1283,9823,7,42,96.4136,6993.85,1737,1802,10424,10494
1,14581,1045,37,222,96.1591,6802.3,2153,2240,12923,13104
1,1310,3224,20,120,93.8677,6735.95,588,627,3531,3534
1,7745,1464,1,6,96.308,7020.85,1555,1615,9332,9408
1,15983,462,186,1116,96.9842,5993.62,1194,1232,7169,7254
1,10691,192,172,1032,99.9066,6258.15,327,328,1966,1968
1,1704,1005,20,120,87.4159,6272.97,238,273,1431,1482
1,7744,131,140,840,90.3075,5830.25,157,174,942,957
1,1580,3259,16,96,93.121,6704.71,715,768,4291,4352
1,3579,1941,16,96,96.3875,6939.9,964,1001,5789,5850
1,6887,975,7,42,94.9407,6887,925,975,5554,5625
1,3690,690,1,6,94.9074,6918.75,349,368,2095,2116
1,925,9821,6,36,93.7302,6804.81,1251,1335,7507,7650
1,3272,3369,26,156,96.4931,6889.6,1543,1600,9263,9400
1,858,18130,0,0,98.7067,7201.64,2132,2160,12792,12960
1,1410,7478,0,0,95.517,6968.92,1445,1513,8671,8811
1,7580,1508,31,186,99.4855,7073.42,1607,1616,9646,9696
1,15647,187,259,1554,89.8724,5160.47,509,567,3057,3150
1,8757,1722,31,186,95.5358,6792.59,2120,2220,12725,12765
1,12151,193,108,648,89.0806,5922.08,352,396,2116,2156
1,6702,1171,40,240,95.7187,6753.91,1112,1162,6673,6720
1,1333,9516,12,72,97.2814,7027.61,1755,1805,10535,10656
1,1067,2271,16,96,91.4537,6584.67,336,368,2019,2070
1,928,8205,4,24,97.1301,7063.3,1047,1078,6282,6396
1,843,8098,4,24,94.442,6867.82,938,994,5632,5751
1,612,15644,5,30,93.5839,6799.81,1317,1408,7905,8008
1,1965,7798,10,60,95.2594,6892.97,2117,2223,12705,12870
1,204,1631,7,42,89.9366,6524,45,51,275,288
1,11912,1143,86,516,94.7252,6422.37,2008,2120,12049,12190
1,3730,1301,16,96,94.2644,6787.03,673,715,4043,4158
1,17956,520,191,1146,95.8479,5894.65,1518,1584,9109,9152
1,704,16991,0,0,98.0552,7154.11,1639,1672,9836,9856
1,2857,1517,16,96,92.751,6678.07,601,649,3611,3660
1,2388,2534,26,156,91.8208,6556,847,923,5085,5183
1,15900,511,46,276,94.097,6605.61,1157,1230,6944,7052
1,12030,698,56,336,96.9042,6744.53,1206,1245,7238,7304
1,718,12870,1,6,95.3068,6947.86,1267,1330,7605,7680
1,713,2693,10,60,92.4582,6690.28,265,287,1592,1640
1,1963,5595,19,114,95.697,6872.96,1529,1598,9175,9306
1,1619,8797,1,6,96.0985,7005.58,1953,2033,11722,11772
1,273,13294,1,6,90.5166,6598.66,497,550,2987,3025
1,2190,1557,40,240,91.1797,6433.64,483,530,2899,2968
1,514,17268,5,30,93.9651,6827.5,1221,1300,7329,7400
1,1802,8000,9,54,97.8668,7087.51,1990,2034,11943,11978
1,1090,1806,12,72,99.8168,7210.77,272,273,1635,1638
1,1497,3397,16,96,93.425,6726.6,706,756,4237,4284
1,857,557,28,168,79.724,5682.73,66,84,401,420
1,6770,1577,48,288,96.177,6740.08,1523,1584,9140,9207
1,706,2420,0,0,88.0346,6423.01,234,266,1405,1444
1,1346,4779,0,0,95.5203,6969.16,881,923,5289,5325
1,2499,501,46,276,87.4252,6137.25,178,204,1070,1122
1,7709,1977,43,258,96.6735,6803.88,2165,2240,12992,13104
1,2022,132,120,720,79.5835,5233.41,40,51,243,255
1,1565,7808,0,0,94.9447,6927.17,1674,1764,10048,10094
1,504,19920,4,24,99.61,7243.64,1380,1386,8283,8316
1,898,16832,1,6,97.5721,7113.01,2073,2125,12440,12500
1,807,15146,1,6,98.9178,7211.1,1676,1695,10059,10170
1,2487,5568,16,96,95.4008,6868.86,1923,2016,11539,11648
1,511,2586,0,0,86.2473,6292.6,181,210,1086,1120
1,768,12706,1,6,93.9351,6847.87,1338,1425,8031,8170
1,11600,729,96,576,94.7585,6367.77,1258,1328,7550,7636
1,1863,3627,16,96,94.9885,6839.17,938,988,5630,5700
1,1151,5934,0,0,94.1785,6871.26,936,994,5616,5688
1,758,19296,5,30,94.5953,6873.29,2012,2128,12077,12208
1,11880,1095,66,396,95.2174,6570,1885,1980,11311,11440
1,507,376,27,162,68.517,4888,26,39,160,169
1,3492,4241,0,0,95.3863,6959.39,2029,2128,12178,12320
1,8875,1749,31,186,96.6007,6868.31,2183,2260,13099,13221
1,1605,9252,1,6,95.1852,6939,2036,2140,12221,12305
1,5560,423,73,438,91.2073,6255,342,376,2057,2068
1,343,11371,5,30,91.7575,6667.1,536,585,3220,3234
1,2773,2196,16,96,92.9412,6691.77,845,910,5074,5180
1,11857,901,73,438,96.3964,6610.86,1557,1616,9346,9494
1,3357,4006,0,0,96.6049,7048.29,1843,1908,11059,11130
1,1668,2671,12,72,95.0271,6864.76,616,649,3700,3780
1,7183,1200,12,72,95.8385,6923.37,1193,1245,7159,7224
1,7032,175,106,636,87.988,5860,184,210,1108,1120
1,8443,1773,61,366,95.537,6620.72,2160,2261,12960,13090
1,5323,1527,28,168,93.8537,6689.89,1140,1215,6841,6885
1,1132,13357,6,36,94.8389,6885.3,2082,2196,12495,12566
1,296,4528,1,6,90.124,6570.04,183,204,1103,1122
1,1028,2199,16,96,89.1955,6422.08,313,352,1883,1892
1,4426,252,40,240,82.3289,5809.12,158,192,948,992
1,16305,533,58,348,93.693,6509.79,1250,1335,7504,7565
1,4675,1524,38,228,94.7389,6696.15,1008,1064,6048,6156
1,1063,3861,0,0,91.3203,6662.73,562,616,3375,3416
1,1550,3523,16,96,97.1093,6991.87,758,781,4550,4615
1,14445,802,32,192,94.977,6747.17,1630,1717,9784,9898
1,3157,258,118,708,85.2654,5617.28,123,145,741,754
1,7109,1729,9,54,98.8495,7158.68,1697,1717,10183,10302
1,430,3646,4,24,87.9965,6399.1,215,245,1293,1332
1,12585,517,5,30,93.0836,6763.46,895,962,5372,5402
1,385,5218,6,36,88.6898,6438.88,276,312,1660,1716
1,945,6325,12,72,93.1755,6731,827,888,4964,5032
1,2306,5398,20,120,95.4148,6846.97,1734,1818,10407,10504
1,7948,888,61,366,95.7185,6633.29,1018,1064,6110,6156
1,14551,903,96,576,96.1303,6459.96,1955,2034,11731,11752
1,1961,6926,0,0,94.2081,6873.42,1861,1976,11169,11336
1,465,6202,6,36,93.9091,6817.8,397,423,2383,2444
1,1337,2175,12,72,95.164,6874.65,402,423,2415,2448
1,223,8187,4,24,87.477,6361.33,251,287,1506,1558
1,13678,460,70,420,99.0313,6809.39,915,924,5490,5544
1,621,10409,1,6,95.9624,6995.66,886,924,5320,5382
1,2973,1298,50,300,93.4906,6540.6,551,590,3309,3363
1,1865,1890,26,156,93.1465,6650.66,493,530,2962,3024
1,4181,2183,40,240,94.0063,6633.08,1293,1376,7761,7826
1,145,4362,5,30,82.9028,6023.71,87,105,522,546
1,2082,6568,16,96,95.2003,6854.42,1899,1995,11395,11550
1,13917,1117,100,600,97.7507,6545.38,2321,2375,13929,14125
1,7475,130,156,936,87.8109,5584.77,152,174,916,957
1,1652,1270,16,96,88.8398,6396.46,291,328,1748,1806
1,10748,383,106,636,95.2374,6342.81,618,649,3708,3776
1,201,5847,5,30,92.9575,6754.29,161,174,970,986
1,1340,10281,7,42,95.0533,6895.17,1899,1998,11394,11544
1,8668,299,88,528,90.5293,6127.03,382,423,2297,2350
1,11744,999,16,96,95.8518,6901.33,1629,1700,9776,9800
1,911,5950,12,72,96.1973,6949.29,750,780,4502,4620
1,2055,2512,0,0,90.7093,6618.15,707,780,4245,4355
1,4817,887,68,408,95.579,6583.48,620,649,3721,3776
1,13994,296,16,96,97.51,7020.72,575,590,3451,3540
1,526,5667,6,36,97.0648,7046.91,410,423,2463,2496
1,8541,333,154,924,88.5618,5643.16,446,504,2678,2744
1,8561,135,104,624,84.9126,5665.37,173,204,1039,1054
1,5534,241,40,240,90.0074,6350.92,189,210,1134,1155
1,9472,663,28,168,95.4522,6803.83,881,923,5286,5328
1,7612,2042,60,360,95.2814,6608.72,2241,2352,13446,13552
1,3220,4872,27,162,97.2589,6938.45,2199,2261,13194,13328
1,5250,2597,16,96,94.9196,6834.21,1893,1995,11361,11445
1,4348,1218,28,168,95.2521,6789.57,742,780,4457,4488
1,19532,578,201,1206,94.0049,5724.9,1853,1972,11122,11252
1,7018,302,33,198,91.0354,6461.7,298,328,1791,1848
1,5825,2295,40,240,94.968,6700.94,1894,1995,11367,11550
1,2496,1333,16,96,96.8777,6975.19,462,477,2772,2808
1,1062,14198,6,36,97.0513,7045.92,2076,2140,12461,12626
1,1198,6373,0,0,96.9827,7075.86,1046,1079,6278,6300
1,773,820,26,156,96.4956,6889.78,88,92,532,552
1,3630,197,16,96,79.4567,5720.88,99,125,595,625
1,289,13438,4,24,90.8241,6604.73,534,588,3204,3283
1,2052,4298,16,96,98.309,7078.25,1224,1246,7349,7470
1,647,2733,9,54,89.4381,6477.11,244,273,1464,1521
1,13224,605,68,408,95.3625,6568.57,1161,1218,6969,7047
1,4625,651,7,42,90.4279,6559.64,415,459,2490,2550
1,8756,1796,61,366,99.5277,6897.27,2269,2280,13615,13680
1,11416,669,56,336,94.4332,6572.55,1097,1162,6583,6636
1,6785,1282,1,6,95.8387,6986.64,1193,1245,7159,7224
1,16501,614,130,780,93.8939,6118.12,1554,1656,9329,9476
1,7974,1498,1,6,96.3855,7026.5,1638,1700,9831,9900
1,1513,150,106,636,75.7257,5043.33,34,45,204,210
1,636,11684,1,6,95.7131,6977.49,1019,1065,6116,6177
1,16767,718,33,198,94.2261,6688.17,1696,1800,10176,10300
1,3480,2785,7,42,98.9676,7179.11,1336,1350,8016,8100
1,130,18704,1,6,88.7079,6466.81,333,376,2001,2068
1,3735,4137,26,156,95.7144,6834.01,2164,2261,12984,13090
1,3740,904,9,54,97.8731,7087.97,466,477,2801,2862
1,12810,268,6,36,99.1354,7197.23,472,477,2837,2862
1,18673,627,70,420,95.391,6559.09,1702,1785,10216,10290
1,3091,2655,0,0,96.7994,7062.48,1124,1162,6748,6806
1,2233,1067,43,258,90.036,6336.73,338,376,2031,2068
1,6664,511,82,492,94.4312,6425.1,500,530,3002,3021
1,7877,1455,68,408,94.1127,6482.49,1663,1768,9983,10088
1,8599,1178,76,456,93.4936,6394.96,1480,1584,8885,9009
1,4599,2041,50,300,96.1795,6728.72,1341,1395,8050,8091
1,2547,562,16,96,94.6702,6816.26,198,210,1192,1224
1,2100,3579,1,6,95.6389,6972.08,1030,1078,6185,6240
1,1495,2093,16,96,91.1086,6559.82,434,477,2607,2650
1,3277,350,39,234,84.5893,5973.7,162,192,974,992
1,12835,895,19,114,94.0859,6757.25,1599,1700,9596,9700
1,3604,3370,32,192,94.8761,6740,1709,1802,10258,10388
1,1267,4631,0,0,92.3312,6736.48,804,871,4825,4891
1,10607,798,64,384,98.2819,6793.25,1224,1246,7347,7387
1,777,2107,6,36,92.0413,6682.2,225,245,1353,1404
1,5720,2709,43,258,97.4198,6856.41,2201,2260,13210,13334
1,1934,5639,19,114,95.8645,6884.99,1518,1584,9110,9207
1,2669,917,16,96,92.3714,6650.74,339,368,2039,2070
1,2200,4388,16,96,95.2257,6856.25,1340,1408,8044,8096
1,6474,778,4,24,96.8707,7044.44,692,715,4155,4225
1,11258,1012,46,276,94.5223,6635.47,1622,1717,9737,9894
1,2295,3741,12,72,96.6246,6980.16,1188,1230,7130,7134
1,733,18863,5,30,95.3842,6930.62,1902,1995,11417,11550
1,2716,1865,12,72,91.2998,6595.49,701,768,4207,4288
1,3412,2627,16,96,94.3111,6790.4,1244,1320,7469,7568
1,2183,5857,6,36,96.8188,7029.04,1761,1819,10566,10700
1,1616,4852,19,114,94.5224,6788.6,1091,1155,6550,6622
1,6998,1340,16,96,97.5585,7024.21,1302,1335,7814,7920
1,18001,747,12,72,96.6459,6981.7,1861,1926,11168,11235
1,1159,7529,12,72,97.0228,7008.92,1207,1245,7247,7304
1,1374,6667,0,0,95.1171,6939.74,1255,1320,7533,7568
1,943,15498,1,6,95.4642,6959.34,2004,2100,12028,12075
1,803,10014,6,36,95.3192,6920.17,1107,1162,6645,6723
1,2247,1811,7,42,95.0806,6897.15,560,590,3365,3422
1,2200,6532,19,114,95.2805,6843.05,2000,2100,12005,12075
1,2142,5620,6,36,93.9984,6824.29,1658,1764,9948,10094
1,2952,4496,27,162,96.947,6916.2,1860,1919,11162,11220
1,932,3122,16,96,95.3126,6862.51,404,424,2424,2491
1,16303,172,196,1176,97.487,5966.2,458,470,2749,2784
1,9900,605,80,480,96.3532,6567.43,878,912,5272,5320
1,966,7127,7,42,94.814,6877.8,949,1001,5694,5775
1,2155,4462,16,96,95.7349,6892.91,1335,1395,8013,8091
1,11319,262,66,396,90.1035,6217.14,429,477,2578,2650
1,2446,2120,0,0,91.1198,6648.1,710,780,4264,4355
1,564,3459,1,6,88.0296,6417.36,267,304,1605,1634
1,409,3217,7,42,86.3729,6265.49,181,210,1088,1120
1,459,2082,9,54,91.0053,6590.61,131,145,791,810
1,867,7183,7,42,92.9128,6739.89,858,924,5151,5226
1,2903,3007,26,156,98.1215,7005.88,1222,1246,7335,7387
1,16034,944,64,384,97.673,6751.16,2189,2242,13138,13216
1,4150,1880,20,120,94.7069,6796.17,1087,1148,6523,6560
1,4059,1318,38,228,97.0383,6858.67,756,780,4541,4620
1,1267,8502,12,72,94.138,6800.53,1491,1584,8946,9009
1,817,5736,12,72,91.6263,6619.08,648,708,3892,3953
1,2083,5054,20,120,93.5613,6713.96,1467,1568,8802,8918
1,526,8541,1,6,94.956,6922.29,616,649,3697,3776
1,635,13939,0,0,94.19,6872.1,1213,1288,7279,7360
1,596,197,57,342,76.7459,5336.91,16,22,101,110
1,16058,630,154,924,94.5033,6021.75,1587,1680,9525,9555
